seed,width,height,rl_success,rl_steps,rl_time,astar_success,astar_steps,astar_time
8590995,36,106,1,28,0.003729582,1,28,0.054329634
8486127,59,118,1,57,0.007990122,0,17,0.195930958
5403230,46,38,1,6,0.000683069,1,6,0.000899076
7899848,99,93,1,85,0.017466784,1,49,0.237667561
3437853,94,85,1,37,0.006145954,0,29,0.08283186
6054678,107,84,1,23,0.003191471,0,1,0.001021147
9123621,32,64,1,5,0.000506639,1,4,0.000540257
9044608,69,81,0,13,0.001943111,0,12,0.02419734
7199778,119,34,1,17,0.001598835,1,17,0.013210773
4497644,126,104,1,229,0.056221962,0,13,0.450319767
112746,110,51,1,32,0.003695488,1,30,0.056738377
1116812,38,40,1,5,0.000519037,1,5,0.000872135
9987551,74,66,1,82,0.01210022,1,35,0.083348036
6150237,82,46,1,22,0.002811432,1,19,0.006670237
3308279,117,104,1,97,0.02446413,0,46,1.332141161
3972806,128,34,1,31,0.003863335,1,23,0.028834581
7112342,115,101,1,42,0.009002924,1,37,0.143603802
4549396,66,83,1,32,0.004821062,1,32,0.076480389
9640461,41,125,1,21,0.002541304,1,21,0.018761396
1524589,91,61,1,75,0.012130737,0,22,0.099555731
9144467,75,52,1,17,0.001870394,1,17,0.014964342
9728396,126,69,1,93,0.016990423,0,31,0.383650541
7045564,81,82,1,38,0.005657434,1,38,0.065427303
4971449,52,124,1,69,0.00969243,0,60,0.635975838
8955856,58,82,1,36,0.004568338,1,34,0.045116425
1847362,77,86,1,23,0.003447533,1,23,0.014674664
2256313,45,105,1,40,0.009628534,1,33,0.060684919
4265592,38,97,1,6,0.001067162,1,6,0.001533508
4116536,97,78,1,96,0.01898694,0,3,0.042160988
9608454,33,52,1,31,0.00363946,1,31,0.043423414
7086069,102,87,0,147,0.028774261,0,83,1.309130907
1029604,68,96,1,25,0.004066944,1,25,0.038839579
9241159,89,121,1,55,0.009343863,1,41,0.050256968
7035325,97,42,1,95,0.013468504,1,84,0.439130306
7236258,93,32,1,44,0.00523138,1,44,0.073609591
5571439,117,72,1,47,0.008508205,0,9,0.038268805
7145098,74,42,1,26,0.003074884,0,12,0.049950361
5023254,95,85,1,18,0.003572464,0,2,0.00149107
1111772,38,62,1,39,0.004465818,0,17,0.05207181
4508184,62,48,1,14,0.001819849,1,14,0.010365963
1650025,88,88,1,49,0.008575678,0,37,0.22007823
6158565,55,125,1,40,0.005125761,1,40,0.155174017
7061084,127,51,0,16,0.001997232,1,20,0.008612394
8498183,115,96,1,74,0.017554522,0,13,0.221179962
3335872,40,91,1,18,0.002295256,1,18,0.012037039
2971425,53,43,1,29,0.00380969,1,29,0.039950371
5800364,97,32,1,54,0.006106377,1,52,0.062186718
3210582,50,45,1,4,0.000569105,1,4,0.000448465
3901390,40,90,1,92,0.010300159,0,4,0.04387784
2902247,46,77,1,19,0.002341509,1,19,0.014684677
2632201,76,58,1,18,0.002594948,1,18,0.016418219
7524109,87,53,1,33,0.0046556,1,33,0.078756332
1104467,67,90,1,28,0.00500083,0,7,0.034896374
5530585,33,121,1,28,0.002982616,1,28,0.045338869
5414452,106,41,1,64,0.008823395,1,64,0.701927662
5967648,106,63,1,31,0.005289316,0,8,0.029289961
8101187,128,67,1,64,0.009731293,0,4,0.051938057
5165796,88,127,1,36,0.006044626,1,36,0.058897495
7440037,116,55,1,9,0.001458883,1,9,0.002848625
3087609,112,52,1,11,0.001344442,1,11,0.004933357
5146355,66,49,1,21,0.002858162,0,3,0.002931833
3578858,106,39,1,29,0.003271341,1,29,0.052315235
507750,43,83,0,2,0.000250101,1,12,0.003916979
4175418,93,68,0,300,0.046522141,1,86,0.661455631
7266856,38,82,1,26,0.003564119,1,23,0.030907154
2223039,106,92,1,6,0.001101255,1,6,0.001173258
4203037,58,72,1,31,0.005268812,1,31,0.041120529
751978,79,61,1,28,0.004733324,1,26,0.046279192
2804066,90,47,0,0,0,0,0,1.19E-06
69819,127,33,1,38,0.004037857,1,38,0.07097888
4248084,72,99,1,44,0.012734413,1,49,0.195191145
3363302,110,79,1,47,0.009581089,1,46,0.275586128
2127515,51,76,0,15,0.002840519,0,12,0.011383057
180286,48,40,1,25,0.00329423,1,25,0.019233942
2684756,110,51,1,41,0.006077528,1,26,0.042643309
7242643,35,63,1,46,0.005194426,1,30,0.077629328
9838632,66,44,1,8,0.001157284,1,8,0.002087831
7130894,126,70,1,27,0.00397706,1,27,0.05565691
2137175,85,65,1,215,0.033277035,1,49,0.237756252
8951065,65,122,1,77,0.011998177,0,25,0.192930698
2637516,52,122,1,64,0.008718729,0,51,0.125639677
8948526,34,46,0,1,0.000167131,0,2,0.001218081
965500,89,33,1,27,0.003384352,1,27,0.036233664
1027509,69,108,1,44,0.008006096,0,5,0.017905712
2580687,89,98,1,49,0.008071899,0,26,0.064410686
5826791,101,126,1,175,0.047213554,1,87,0.705702305
765729,124,73,1,47,0.009386778,0,3,0.013624668
7020213,119,90,1,152,0.03456521,0,49,4.347694159
3331105,120,123,1,69,0.014975309,0,15,0.030403852
5650216,120,60,1,86,0.012158871,0,11,0.290599823
1758324,115,47,1,14,0.001441956,1,14,0.006207466
4311877,36,52,1,13,0.001726151,1,9,0.002277136
9421051,104,115,1,48,0.011958122,1,51,0.216860533
2088455,70,51,1,17,0.002066612,1,17,0.01510334
9356179,116,101,1,24,0.004423857,1,23,0.027341127
8794502,46,63,1,7,0.000781775,1,7,0.00156188
3776944,33,72,1,35,0.003813744,0,31,0.058643341
3738294,90,52,1,17,0.002226114,1,17,0.010007858
4049281,53,93,1,60,0.007525444,1,57,0.148153782
1913057,35,56,1,48,0.005331039,1,34,0.069733143
1743008,48,104,1,9,0.00124836,1,9,0.003172874
4900129,67,35,1,20,0.002331734,1,16,0.011057615
2341671,110,49,1,36,0.004039526,1,34,0.069366932
4624749,102,117,1,230,0.053853035,0,41,0.469521046
4474698,43,47,1,10,0.001490355,1,10,0.003482103
348930,68,35,1,38,0.00433588,0,25,0.069674492
2646780,98,119,1,28,0.006440163,1,19,0.016843796
7757484,106,57,1,104,0.016517401,0,29,0.582840443
7462391,69,126,1,58,0.008808851,1,54,0.078465462
447977,102,62,1,84,0.011927128,1,75,0.738561869
3027016,101,128,1,102,0.018604517,0,37,0.651869297
8251128,36,112,0,300,0.030795336,0,48,0.578321695
2383944,54,104,1,44,0.005069017,1,44,0.07431078
3188504,94,46,1,40,0.005257607,1,27,0.023112297
9634768,124,35,1,105,0.011273146,0,28,0.077499628
9460709,85,88,1,8,0.001440763,1,8,0.002398491
1118913,118,90,1,250,0.043972969,0,34,0.330295563
6163625,115,62,1,44,0.006322622,0,8,0.022089481
6992438,118,66,1,41,0.006086349,1,29,0.083282948
5538810,64,56,1,24,0.002676249,1,24,0.014049768
3923575,74,111,1,22,0.003934622,1,18,0.016189814
8345536,116,42,1,20,0.002517939,1,20,0.016604662
5874609,97,72,1,21,0.003916264,1,20,0.011697531
2388259,70,71,1,68,0.010954618,1,48,0.203618526
4654785,92,51,1,20,0.002571583,1,20,0.022425413
3953490,96,40,1,52,0.006064177,1,50,0.34674859
3020341,90,120,0,66,0.014025688,0,13,0.17184782
2956977,75,41,1,14,0.001611948,1,14,0.009619713
9667339,86,52,1,50,0.005739212,1,50,0.204181671
6291178,93,37,1,70,0.00848341,1,70,0.572767973
2731836,81,121,0,0,1.19E-06,0,0,0
8046161,85,110,1,75,0.012909889,1,75,1.262498617
8034108,117,76,1,15,0.002403021,1,15,0.010590553
8608429,49,89,1,46,0.006327629,1,46,0.250929594
6493040,32,121,1,49,0.00528717,1,29,0.066488266
3693821,34,43,1,10,0.001106262,1,10,0.003594637
92922,37,126,1,72,0.008861542,1,66,0.258221149
5662951,83,34,1,5,0.000504732,1,5,0.00074625
6074149,34,94,1,40,0.005101442,0,17,0.095907927
5628839,87,104,1,89,0.017516136,0,14,0.321056366
5337198,38,128,1,86,0.010494471,1,75,1.050590992
9595455,59,71,1,29,0.003497362,0,27,0.097818851
216936,84,33,1,24,0.00275588,1,24,0.019221306
2164916,112,41,1,18,0.002076387,1,18,0.010801554
6551194,77,121,1,77,0.012442589,0,24,0.646289587
1695298,58,67,1,46,0.0102005,0,9,0.060769081
6357657,32,38,0,7,0.000905275,0,5,0.004055977
8938790,54,52,1,15,0.002430677,1,9,0.001834631
576851,63,45,1,19,0.002251148,1,16,0.008559704
1884377,34,119,1,16,0.001775026,1,16,0.012876511
3707116,118,61,1,30,0.004320383,0,9,0.02307415
3540931,88,102,1,65,0.010727882,0,41,0.135711193
3882830,87,90,1,93,0.019937277,0,33,1.075465202
475374,73,114,1,125,0.018292427,1,87,1.390174389
4298951,59,98,1,16,0.002560854,1,15,0.00696516
1822833,89,98,1,17,0.002810717,1,17,0.009609222
2491214,78,67,1,40,0.006083727,0,11,0.109564304
852716,71,124,1,32,0.005008221,1,32,0.029711008
6411768,107,40,1,57,0.006548882,1,55,0.43614912
3117799,118,77,1,38,0.005670547,1,38,0.140188456
2661641,54,64,1,46,0.00556922,1,42,0.099223852
3454246,65,96,1,110,0.017255068,1,44,0.0972929
9373884,91,123,1,71,0.01255393,0,17,0.259853363
9547705,38,67,1,22,0.002408504,1,22,0.021051407
4210681,111,56,1,22,0.002682447,0,7,0.014316797
6068228,124,48,1,23,0.002487183,1,23,0.010905504
7497730,118,62,1,30,0.013770103,1,30,0.076753855
7180849,47,90,1,12,0.001987934,1,12,0.004974365
1903791,90,50,1,38,0.007481575,1,32,0.049536943
1065649,74,68,0,27,0.00552845,0,32,0.127703428
6308146,99,73,1,178,0.031624556,0,30,0.110747576
6294679,98,124,1,50,0.011110067,0,26,0.129076481
974379,61,106,1,22,0.003362894,1,22,0.029420853
955930,48,87,1,53,0.007772684,0,42,0.151262045
7325096,59,123,1,30,0.004693508,1,30,0.041260958
8215860,104,93,1,131,0.024703503,0,32,0.420477629
6668992,98,91,1,29,0.005875587,1,29,0.043338299
9352184,72,49,1,34,0.004302502,0,28,0.056883097
6047123,35,121,1,64,0.007726192,1,64,0.647687435
4700343,106,91,1,63,0.012846231,1,55,0.302966118
4266037,126,71,1,44,0.006377935,1,44,0.072426319
4916237,68,69,0,44,0.00954318,0,25,0.146508932
955835,115,61,0,47,0.007184982,0,12,0.186751366
2311911,118,122,1,191,0.050215244,1,81,1.372246265
4658076,41,42,1,17,0.00228858,0,12,0.009032011
1566185,36,49,1,17,0.002042532,1,17,0.008998394
5317761,60,33,1,9,0.001035213,1,9,0.002526999
7662454,88,117,1,65,0.01262641,1,65,0.283806562
7335678,57,44,1,9,0.001120806,1,9,0.003259897
7461770,54,91,0,31,0.004144907,0,34,0.043810606
6647330,99,50,1,22,0.002533197,0,14,0.010418892
2093913,119,98,1,28,0.006630898,0,18,0.041924953
9638050,100,104,1,32,0.007492781,0,23,0.056433678
9936245,114,34,1,46,0.005250216,1,44,0.18891716
1010433,59,123,1,33,0.003955841,0,31,0.030081749
1900354,54,35,1,7,0.000669718,1,7,0.001512527
1497400,96,115,1,54,0.010300398,1,47,0.1500144
7727531,86,38,1,16,0.001955509,1,8,0.001626015
4836328,67,110,1,21,0.003231049,0,10,0.010941982
4868662,54,45,1,47,0.006247282,1,38,0.103320837
2183097,37,32,1,15,0.001821995,1,14,0.007933378
5256642,85,84,0,300,0.048080921,1,77,1.227632999
7389155,48,76,1,54,0.009414196,1,44,0.08561039
9032515,77,76,1,43,0.007033587,0,6,0.027301311
5536482,127,128,1,97,0.030954123,0,25,0.234930992
432186,93,96,1,125,0.021390438,1,45,0.126500607
4378440,112,58,1,51,0.006983042,1,54,0.3617661
8455391,62,77,1,26,0.00422287,1,26,0.053639889
9716770,111,78,1,27,0.003495216,1,27,0.040041685
1767856,93,81,1,38,0.007744551,1,33,0.046789169
605046,93,79,1,38,0.006973743,0,21,0.094902515
393666,110,69,1,21,0.003233671,1,21,0.009803534
3222955,107,100,0,36,0.007343531,1,35,0.096822262
8606301,54,71,0,0,9.54E-07,0,0,0
3824919,119,86,1,60,0.008101225,0,1,0.004279613
6308752,40,114,1,26,0.00280261,1,26,0.026045322
8860886,100,96,1,65,0.013101339,0,13,0.097906113
2748844,53,46,1,9,0.001198292,1,9,0.002045393
6500908,83,107,1,67,0.010005951,1,59,0.55775094
1403089,62,99,1,34,0.004954576,1,34,0.045433521
2700112,124,85,1,46,0.006803751,1,48,0.163859367
5192252,122,77,1,100,0.01660037,1,100,1.353021383
7441412,67,43,1,17,0.002245903,1,15,0.005120993
6159337,71,119,1,42,0.006842613,1,40,0.162020922
2899182,116,91,1,71,0.013709545,0,39,0.440841913
1573608,105,76,1,14,0.002357721,1,14,0.009357691
572019,82,76,1,74,0.010433435,1,46,0.119265795
2178210,85,44,1,23,0.002555847,1,23,0.019023418
3482572,48,121,1,32,0.003871202,0,9,0.012611628
3678910,58,126,1,19,0.003171921,1,20,0.019094706
5545314,86,78,1,20,0.003344536,0,12,0.02016902
3561048,112,85,1,82,0.016693115,0,58,0.519756317
261136,54,36,1,51,0.006854534,1,45,0.176078081
1515824,123,35,1,62,0.007013083,0,27,0.101412535
9429861,115,104,0,144,0.031337976,1,75,0.373836756
9273253,79,81,1,50,0.008177996,0,6,0.080801725
2851337,38,73,1,20,0.002146006,0,8,0.005796909
7121300,65,108,1,196,0.028445721,0,15,0.412992001
563146,42,84,1,46,0.005376816,0,23,0.141720295
9330780,101,88,0,73,0.012250185,0,12,0.060932398
3691493,41,81,0,45,0.005356073,1,40,0.125696421
6833283,67,124,1,31,0.004933596,1,31,0.080169439
8833449,51,109,1,59,0.007811785,0,3,0.069759846
3100510,81,35,0,46,0.008513927,0,43,0.112968922
3919771,113,122,1,212,0.042062521,0,20,1.1632514
1978936,36,68,1,11,0.001372576,1,11,0.004871845
451595,92,100,1,122,0.027403593,0,18,0.764537573
8708605,94,128,0,33,0.007404804,0,32,0.133580208
8367304,44,41,0,0,0,0,0,0
2681832,64,119,1,43,0.006304264,0,1,0.005017042
8042752,103,61,1,36,0.005767584,0,9,0.068410397
9952229,121,57,1,34,0.004038334,1,34,0.039944887
1284014,60,82,1,63,0.011673212,0,34,0.173330307
2430853,79,43,1,45,0.006411076,1,40,0.047780037
7432484,59,109,1,85,0.018493176,1,81,1.292099714
3561752,117,89,1,144,0.030118227,0,32,1.589245319
4666265,122,41,1,14,0.001604557,1,14,0.009953499
4008698,70,77,1,17,0.002193451,1,17,0.009553671
2422691,67,111,1,71,0.01239872,0,34,0.578567982
6217436,102,40,1,37,0.003779888,1,37,0.090427876
5146073,42,56,1,20,0.002186298,1,20,0.01833415
910354,95,74,1,16,0.002300024,0,10,0.006996155
7179872,85,118,0,0,1.19E-06,0,0,0
3125885,67,105,1,15,0.002406359,1,15,0.007085323
4091789,59,100,1,6,0.000833511,1,6,0.000918388
5245263,90,41,0,6,0.032335997,1,9,0.004572392
8230746,41,119,0,4,0.00075078,0,6,0.002576828
8643781,57,35,1,9,0.000841141,1,9,0.001703739
4753369,96,109,1,5,0.001064062,1,5,0.000764847
1212232,67,87,1,148,0.0197649,0,19,0.085065603
114360,104,92,1,81,0.016226053,0,5,0.031990051
2668389,56,47,1,37,0.004307032,1,37,0.062707901
6188263,119,104,1,22,0.005080938,1,21,0.020591259
9912595,91,117,0,300,0.046477795,0,23,0.800219059
9414234,36,127,1,32,0.003630638,1,32,0.045397043
2167540,125,84,1,51,0.009918213,1,65,0.416404724
2761216,120,125,1,75,0.02229023,0,8,0.090503931
8780463,70,62,0,0,0,0,0,9.54E-07
5841255,93,42,1,28,0.003492832,1,28,0.055749655
5136806,46,112,1,14,0.001706839,1,14,0.010453701
3190505,65,34,1,33,0.004093885,0,11,0.049409866
9360903,35,60,1,31,0.003327608,1,23,0.018684864
4270863,45,59,1,16,0.001994133,0,6,0.006490707
6533100,89,75,1,56,0.010769606,0,24,0.129283905
4697423,107,102,1,77,0.018129349,0,25,0.095613718
7903890,116,93,1,55,0.010873556,0,44,0.320899725
5680290,86,112,1,29,0.004165888,1,29,0.033041716
851312,118,53,1,43,0.005598545,1,45,0.232562542
8292971,90,115,1,72,0.015080214,0,7,0.014823198
7421619,62,109,1,2,0.000259161,1,2,0.000155926
6971521,78,86,1,69,0.010970354,0,19,0.225468397
2992735,78,72,0,39,0.008238316,0,27,0.149387121
1254485,85,40,1,8,0.000912428,0,5,0.001886368
5891822,127,127,0,300,0.089377642,0,7,0.709126949
1631314,56,62,1,57,0.00838089,1,56,0.221173763
1007289,115,33,1,79,0.01147747,0,36,0.504929543
3774189,77,36,1,55,0.008211613,1,55,0.510194778
7240680,38,96,1,33,0.004103184,1,33,0.031984806
8724686,96,47,1,23,0.003059864,1,20,0.014153242
6712168,58,98,1,54,0.006835461,1,42,0.110055447
6718422,33,92,1,14,0.001693726,1,14,0.008593798
1503504,64,95,1,51,0.006847382,1,52,0.142382145
1746184,47,102,1,39,0.004519224,1,39,0.169470549
3994694,40,74,0,1,0.000143051,0,1,0.000841379
312678,119,54,1,80,0.012835026,1,73,0.699898005
7613067,45,37,1,26,0.002843142,1,26,0.03311801
9903551,100,106,1,126,0.031795502,0,16,0.586525202
9373129,58,39,1,41,0.005525589,0,10,0.024534225
7043579,108,63,1,125,0.026461124,1,96,2.462658882
8673181,44,40,1,28,0.003375769,1,30,0.065680265
7952134,119,56,1,16,0.001762152,1,16,0.008201361
516785,78,114,1,9,0.001687288,1,9,0.003067493
3788538,45,76,1,35,0.00486064,1,28,0.064787149
6819030,34,74,1,23,0.002690077,1,23,0.022114277
3625883,81,122,1,108,0.020836115,0,7,0.114990711
7566627,55,128,1,79,0.012452126,1,66,0.715810299
9096584,53,60,1,28,0.004327297,1,28,0.026908398
7334425,32,118,1,67,0.007655859,0,39,0.230225325
3350800,56,57,1,41,0.00692606,1,40,0.155283928
5006867,56,103,1,52,0.00846529,0,5,0.00632143
2801594,53,39,1,43,0.004498959,0,29,0.194207191
4777940,68,92,1,44,0.005655527,1,44,0.232575178
6713433,111,59,1,2,0.00030303,1,2,0.000158072
8360219,59,52,1,17,0.002569675,1,16,0.013239384
4636269,64,72,1,22,0.00346899,1,22,0.017298222
6715492,83,37,1,15,0.001923084,1,15,0.011949778
9611990,65,101,1,113,0.016371965,1,85,0.322101593
271672,70,84,1,21,0.003244877,1,21,0.0206182
9252039,123,34,1,104,0.013808489,1,76,1.026110411
4393876,80,100,1,41,0.008486509,1,41,0.216942549
2350672,76,36,1,38,0.004401445,1,38,0.113368034
2234632,54,40,1,4,0.000500202,1,4,0.000466108
6433857,63,76,1,33,0.004486322,0,5,0.035751581
7843101,62,115,1,30,0.003969193,1,30,0.044867754
2020525,70,112,1,115,0.016624451,0,24,0.61568737
4193417,101,120,0,35,0.006840467,0,26,0.097509861
3723740,35,117,1,18,0.001931429,1,18,0.016752005
6049402,51,37,1,52,0.006081343,0,11,0.037103415
8860204,94,84,1,106,0.02075243,0,36,0.203791618
5960874,126,90,1,27,0.006706238,1,23,0.030720949
8354296,42,86,1,40,0.004621267,1,40,0.081508875
2884681,112,40,1,12,0.001531839,1,12,0.003608227
9071654,33,121,1,104,0.011205435,1,100,0.98033309
688459,41,71,1,65,0.010808706,0,15,0.289182186
578546,101,70,1,60,0.011350393,0,37,0.42937541
5495445,72,78,1,11,0.001773357,1,11,0.004489422
9129523,93,32,1,14,0.001414776,1,14,0.009334803
712857,54,80,1,42,0.005302906,1,42,0.175152063
7874314,104,64,0,78,0.015723944,1,68,0.999043941
3243192,62,43,1,25,0.003965616,1,27,0.037450075
9747730,79,49,1,48,0.006579638,1,31,0.03404212
1995227,76,107,1,50,0.009569168,1,28,0.020941734
4299124,89,119,1,35,0.00830102,0,27,0.096753359
9182372,58,99,0,13,0.002012253,0,14,0.007816553
381840,98,83,1,17,0.003936291,1,17,0.010632515
2523254,58,33,1,3,0.000393152,1,3,0.000297785
6592733,67,128,1,7,0.001178503,1,7,0.001680136
318694,84,61,1,115,0.018272638,1,59,0.16596365
2744597,81,64,1,26,0.004307747,1,26,0.032013178
6751413,102,66,1,50,0.008953571,0,7,0.093547583
5625281,102,79,1,81,0.012332439,0,1,0.036123276
5594017,95,72,1,50,0.007525682,1,36,0.034139872
6957504,52,122,1,28,0.003069878,1,28,0.039162874
9946211,58,98,1,38,0.005270958,1,38,0.06390357
9864431,59,127,1,62,0.011124849,1,62,0.141545773
1094010,104,55,1,88,0.017552137,0,57,0.996080875
1625761,125,40,1,95,0.015439749,0,86,2.212806225
6343840,114,113,1,140,0.033742189,1,87,1.501590014
3403108,38,128,0,98,0.012986898,1,98,0.814718008
968714,55,73,1,78,0.012326002,0,37,0.145183325
8488953,57,70,1,16,0.001928568,1,16,0.01283741
1203017,92,52,1,17,0.002344847,1,17,0.012366056
6806651,111,97,1,92,0.020842552,0,51,1.270783424
2309890,124,35,1,33,0.004059553,1,23,0.026880741
5846622,117,84,1,96,0.01669836,0,7,0.066198349
2165226,65,98,1,57,0.009599924,0,4,0.034503937
3281154,91,114,1,41,0.011992931,1,41,0.220450163
2061769,44,49,1,62,0.007385731,0,4,0.020501375
5293795,51,100,0,300,0.029821396,0,29,0.207877874
3609232,82,96,1,94,0.014403105,0,14,0.313499928
4194952,48,98,1,71,0.009091616,1,71,0.215449333
3028014,48,77,1,12,0.001357079,1,12,0.004093647
2217978,32,118,1,97,0.011198521,0,20,0.076165199
1340955,121,73,1,30,0.004239559,1,29,0.056897879
814698,34,52,1,17,0.002093077,1,17,0.01312232
7276641,72,32,1,87,0.009670258,0,7,0.214924812
1070791,92,63,1,54,0.007478714,1,34,0.120746136
7299451,127,71,1,28,0.005005836,0,9,0.016828537
189798,94,51,1,8,0.001109123,1,8,0.0026021
9801494,81,94,1,209,0.03338933,0,61,0.542810917
4673930,81,125,1,104,0.023031473,1,48,0.240554333
7870292,39,67,1,19,0.002155781,1,19,0.022120953
7880493,73,74,1,33,0.004378796,1,32,0.074137211
9814265,106,45,1,96,0.013455391,1,90,1.957815409
8081899,60,115,1,53,0.007761717,1,51,0.108788967
6045350,42,53,1,28,0.002981901,1,28,0.070219517
1000987,102,37,1,190,0.023356438,1,76,0.33044219
223953,101,77,1,104,0.020535469,0,51,0.652852058
5614983,44,92,1,7,0.00085187,1,7,0.00158453
2465215,64,56,1,83,0.011422873,0,2,0.034022808
3896816,123,71,1,87,0.015780449,0,47,0.293936968
722986,64,40,1,27,0.003436565,1,27,0.01307869
6919143,107,46,1,112,0.014997005,0,47,1.13076067
8083308,85,42,1,19,0.002277136,1,15,0.004304171
999099,109,96,1,21,0.003446341,1,17,0.017014265
573147,75,84,0,208,0.032618284,0,33,0.928425312
7854219,116,122,1,66,0.014799595,1,62,0.128418922
380209,96,33,1,75,0.008060217,1,51,0.13065362
459301,90,120,1,114,0.026113987,0,13,0.978250265
6669130,92,40,1,18,0.002418995,0,9,0.018387556
1729147,104,78,1,44,0.007223606,0,2,0.02819705
684936,127,47,0,27,0.002979517,0,23,0.060784101
2296236,40,78,1,11,0.001253843,1,11,0.005226135
8705433,115,109,1,21,0.004280329,1,21,0.016228437
5928531,116,51,1,153,0.016049862,0,12,0.084251642
3171579,36,62,1,51,0.006212711,0,6,0.023276567
6955977,98,40,1,68,0.007136345,0,22,0.59705019
74762,105,101,1,42,0.024435997,1,34,0.029566526
1052449,110,76,1,57,0.009695768,0,19,0.308436394
217482,101,121,1,71,0.01315999,0,1,0.02061677
368985,64,91,1,55,0.008874416,1,47,0.199515104
222299,99,86,1,80,0.015535831,0,12,0.09084487
3308782,39,42,1,8,0.000824928,1,8,0.00174737
7111745,113,75,1,9,0.00156951,1,9,0.002820969
9841539,57,79,1,11,0.001316309,1,11,0.00486517
9856049,96,91,1,47,0.008413315,1,46,0.162795544
3652355,84,102,1,95,0.023553133,0,85,1.563095808
4443171,94,98,1,16,0.002736807,1,16,0.007096767
4303803,76,33,1,5,0.000507355,1,5,0.000929117
1656203,78,113,1,42,0.008148193,1,20,0.011803865
2455147,65,33,1,16,0.001831532,1,16,0.004867792
4852752,68,40,1,15,0.001914501,1,15,0.008760452
6225881,99,102,1,25,0.007801771,1,25,0.061083555
4656069,84,32,1,22,0.002521992,1,22,0.02138257
3326056,65,118,1,181,0.027477026,0,85,2.124085188
3103517,101,39,1,31,0.00367856,0,4,0.01248312
6519360,117,90,1,107,0.022885561,1,94,1.971442461
3823537,47,119,1,16,0.001940727,1,16,0.00640583
6549055,37,75,1,4,0.000479937,1,4,0.000616789
5493367,96,61,1,8,0.000945568,1,8,0.002220869
5127517,109,65,1,61,0.008065939,0,33,0.136813879
6688570,45,120,1,69,0.010334492,1,69,0.971734762
3587770,97,121,1,180,0.041749954,0,13,0.327689171
4267723,125,86,1,60,0.009521961,0,28,0.399079561
160605,116,76,1,82,0.013647795,0,29,0.996713877
8943484,54,121,1,9,0.001094103,1,9,0.001685381
1386992,38,36,1,18,0.002170086,1,9,0.002870321
3343607,119,67,1,53,0.008460045,1,41,0.13086915
4994469,97,96,0,81,0.013847113,0,62,0.475054264
1161850,47,88,1,16,0.001691103,1,16,0.009603739
5376183,53,39,1,31,0.00421524,1,31,0.069275141
666575,128,37,1,28,0.003021717,1,28,0.021192551
9981503,44,36,1,16,0.00201416,1,16,0.010065794
7101300,49,74,1,92,0.012622833,1,62,0.133669376
5994063,112,63,1,56,0.008609772,1,56,0.121223688
4457193,106,122,1,38,0.010575056,1,20,0.0204041
8248142,76,55,1,23,0.003222466,1,12,0.006403923
3212469,109,122,1,16,0.002808571,1,16,0.008548737
7614228,72,103,1,28,0.005060911,0,6,0.020430326
3536765,46,34,1,29,0.003578186,1,30,0.047519207
8378207,82,34,1,12,0.00165081,1,2,0.00017786
3320363,103,40,1,33,0.003752232,1,33,0.06435132
947342,88,57,1,46,0.006417036,1,49,0.114627123
7289078,76,120,1,125,0.018606424,0,1,0.01596427
3923161,107,109,0,0,7.15E-07,0,0,0
5848904,71,56,1,15,0.002453566,1,15,0.00732708
2246365,91,64,1,52,0.008000612,1,48,0.271639824
9606896,73,117,1,91,0.013915539,0,40,1.117660999
3870566,104,64,1,11,0.001456499,1,9,0.002227783
1361165,32,97,1,103,0.01146245,1,95,0.278195381
9013723,50,37,1,20,0.002313375,1,17,0.013832331
9977729,109,46,1,40,0.005119085,1,44,0.170529366
9900569,121,83,1,90,0.014434099,1,82,0.689123869
6287611,108,108,1,166,0.03862071,0,14,0.578348398
654000,97,118,1,234,0.04997611,1,98,0.600519419
563275,113,58,1,30,0.004104137,1,30,0.041649342
7974452,95,110,1,84,0.016634703,0,20,0.14313364
7940602,48,98,1,24,0.002721786,1,24,0.027742386
9854818,61,93,1,24,0.003008842,1,24,0.025792837
8938270,82,118,1,85,0.014446497,1,74,0.8306036
7862645,70,60,1,12,0.00155282,1,12,0.006518841
8902266,90,102,1,88,0.014280796,0,19,0.770314455
183712,64,78,1,25,0.004022837,1,20,0.01765728
1045718,45,56,0,16,0.00199461,0,15,0.020424366
5477003,84,57,1,11,0.002081633,0,7,0.001822233
7881325,99,39,1,13,0.001612663,1,13,0.004802227
936188,106,118,1,124,0.037056684,1,105,2.366689205
7673252,105,72,1,32,0.005898237,1,22,0.027916908
8718192,115,53,1,19,0.002443075,1,19,0.018442631
9449622,98,52,1,44,0.006819487,1,38,0.088494778
4821568,87,118,1,33,0.007915974,0,14,0.08839941
1552921,44,77,1,69,0.009494781,1,67,0.612984657
2572281,112,54,1,24,0.003241062,0,22,0.029403687
222938,95,70,1,31,0.004003763,1,31,0.067956448
3209260,41,100,1,14,0.001402617,1,14,0.004671812
311361,122,115,0,12,0.003517151,0,8,0.025362015
1293258,113,48,1,127,0.015907526,1,81,0.796815157
6362246,41,38,1,8,0.000941753,1,8,0.002302408
2764223,114,84,1,19,0.00359273,1,19,0.017642021
2414266,116,47,1,39,0.004916191,1,35,0.094829798
7986155,44,47,1,17,0.002461195,1,13,0.005474329
